id,date,crypto,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,finbert_positive,finbert_negative,final_finbert,fama_french
170,2022-07-06 13:17:49.596561+02,solana,https://cointelegraph.com/news/institutional-investors-shorting-bitcoin-made-up-80-of-weekly-inflows,https://cointelegraph.com/news/institutional-investors-shorting-bitcoin-made-up-80-of-weekly-inflows/amp,Institutional investors shorting Bitcoin made up 80 % of weekly inflows,20220705T031500Z,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjItMDcvNGI4MDkxNjMtMzA4My00MGUxLTlhM2EtMjRlOWY2YjRiMWI4LmpwZw==.jpg,cointelegraph.com,English,China,0.988,0.002,2,0
171,2022-07-06 13:17:49.597567+02,solana,https://www.financemagnates.com/cryptocurrency/news/ethereum-investment-products-see-5-million-in-weekly-inflows/,https://www.financemagnates.com/cryptocurrency/news/ethereum-investment-products-see-5-million-in-weekly-inflows/amp/,Ethereum Investment Products See $5 Million in Weekly Inflows,20220705T120000Z,https://images.financemagnates.com/images/Ethereum_id_186b9a46-6926-40c1-a5bb-18950dadcba6_size900.jpg,financemagnates.com,English,United Kingdom,0.99,0.002,2,0
172,2022-07-06 13:17:49.599566+02,solana,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-813263/,"",Best and worst performing cryptocurrencies as of 5 Jul 2022,20220705T004500Z,https://images.unsplash.com/photo-1563986768711-b3bde3dc821e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.265,0.085,0.265,0
173,2022-07-06 13:17:49.601566+02,solana,https://english.aawsat.com/home/article/3741041/lionel-laurent/crypto-not-too-big-fail-even-help-ftx,https://english.aawsat.com/home/article/3741041/lionel-laurent/crypto-not-too-big-fail-even-help-ftx?amp,"Crypto Is Not Too Big to Fail , Even With Help From FTX",20220705T060000Z,https://english.aawsat.com/sites/default/files/styles/large/public/2018/05/29/-1x-1.jpg?itok=nEK2Rcbj,english.aawsat.com,English,Syria,0.05,0.003,0.05,0
174,2022-07-06 13:17:49.603561+02,solana,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-814035/,"",Best and worst performing cryptocurrencies as of 6 Jul 2022,20220705T234500Z,https://images.unsplash.com/photo-1590283603385-17ffb3a7f29f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.215,0.096,0.215,0
175,2022-07-06 13:17:49.604566+02,solana,https://thevrsoldier.com/can-cat-coin-big-eyes-big-compete-with-the-established-blockchains-uniswap-unit-and-polkadot-dot/,https://thevrsoldier.com/can-cat-coin-big-eyes-big-compete-with-the-established-blockchains-uniswap-unit-and-polkadot-dot/amp/,Can Cat Coin Big Eyes ( BIG ) Compete With the Established Blockchains Uniswap ( UNIT ) And Polkadot ( DOT )? ,20220705T220000Z,https://thevrsoldier.com/wp-content/uploads/2022/07/cat-coin-big-eyes.png,thevrsoldier.com,English,"",0.009,0.005,0.009,0
176,2022-07-06 13:18:14.42524+02,ethereum,https://www.fxstreet.com/cryptocurrencies/news/how-miners-are-preparing-for-ethereums-merge-and-the-implications-on-eth-price-202207051341,https://www.fxstreet.com/amp/cryptocurrencies/news/how-miners-are-preparing-for-ethereums-merge-and-the-implications-on-eth-price-202207051341,How miners are preparing for Ethereum Merge and the implications on ETH price,20220705T153000Z,https://editorial.fxstreet.com/images/Resources/Discover/conor-luddy-1RPzd2D9YbA-unsplash_Large.jpg,fxstreet.com,English,China,0.003,0.003,-0.003,0
177,2022-07-06 13:18:14.427245+02,ethereum,https://www.bgr.in/news/crypto-prices-today-bitcoin-ethereum-rally-up-to-9-percent-as-market-rebounds-1293371/,https://www.bgr.in/news/crypto-prices-today-bitcoin-ethereum-rally-up-to-9-percent-as-market-rebounds-1293371/amp/,"Bitcoin , Ethereum rally up to 9 percent as crypto market rebounds",20220705T071500Z,https://st1.bgr.in/wp-content/uploads/2021/10/Bitcoin-1.jpg,bgr.in,English,India,0.99,0.002,2,0
178,2022-07-06 13:18:14.428239+02,ethereum,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/amp/,"  Almost Certain   Wolf Of Wall Street  Issues Bullish Bitcoin And Crypto Price Prediction As Ethereum , BNB , XRP , Solana , Cardano And Dogecoin Bounce",20220705T143000Z,https://imageio.forbes.com/specials-images/imageserve/60585d3d60d1b3bd4a7ca8ff/0x0.jpg?format=jpg,forbes.com,English,United States,0.99,0.002,2,0
179,2022-07-06 13:18:14.431239+02,ethereum,https://www.financemagnates.com/cryptocurrency/news/ethereum-investment-products-see-5-million-in-weekly-inflows/,https://www.financemagnates.com/cryptocurrency/news/ethereum-investment-products-see-5-million-in-weekly-inflows/amp/,Ethereum Investment Products See $5 Million in Weekly Inflows,20220705T120000Z,https://images.financemagnates.com/images/Ethereum_id_186b9a46-6926-40c1-a5bb-18950dadcba6_size900.jpg,financemagnates.com,English,United Kingdom,0.99,0.002,2,0
180,2022-07-06 13:18:14.43324+02,ethereum,https://www.tomshardware.com/news/bitmain-ships-ethereum-miner-equivalent-to-25-rtx-3080-gpus,"",Bitmain Ships Ethereum Miner Equivalent To 25 RTX 3080 GPUs,20220705T203000Z,https://cdn.mos.cms.futurecdn.net/fE3dLwrZwyWrmaJknsidnV-1200-80.jpg,tomshardware.com,English,United States,0.986,0.001,2,0
181,2022-07-06 13:18:14.43497+02,ethereum,https://www.indiatoday.in/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,https://www.indiatoday.in/amp/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,Bitcoin gains but cryptocurrency market continues to bleed,20220705T084500Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_2-647x363.jpeg?rVPY1MkxyO.9BNI.hCm4VDiDyebXQRD6,indiatoday.in,English,India,0.901,0.026,2,0
182,2022-07-06 13:18:14.435974+02,ethereum,https://www.fxstreet.com/cryptocurrencies/news/top-3-price-prediction-bitcoin-ethereum-ripple-who-will-catch-the-falling-knife-pt2-202207051804,https://www.fxstreet.com/amp/cryptocurrencies/news/top-3-price-prediction-bitcoin-ethereum-ripple-who-will-catch-the-falling-knife-pt2-202207051804,"Top 3 Price Prediction , Bitcoin , Ethereum , Ripple : Who will catch the falling knife ? pt . 2",20220705T191500Z,https://editorial.fxstreet.com/images/Markets/Currencies/Digital%20Currencies/Bitcoin/bitcoin_4_Large.jpg,fxstreet.com,English,China,0.003,0.003,-0.003,0
183,2022-07-06 13:18:14.437974+02,ethereum,https://www.coinspeaker.com/bitcoin-mining-revenues-ethereum/,https://www.coinspeaker.com/bitcoin-mining-revenues-ethereum/amp/,Bitcoin Mining Revenues Flipped Ethereum in June for 1st Time in a Year,20220705T144500Z,https://www.coinspeaker.com/wp-content/uploads/2022/07/bitcoin-mining-revenues-ethereum.jpg,coinspeaker.com,English,United States,0.985,0.001,2,0
184,2022-07-06 13:18:14.440362+02,ethereum,https://article.wn.com/view/2022/07/05/Will_Bitcoin_ever_go_back_to_60K_Here_is_what_experts_say/,"",Will Bitcoin ever go back to $60K ? Here is what experts say . ,20220705T140000Z,https://ecdn8.wn.com/o25/ph/img/bf/27/0d0c6fcc8c38cffb615550ef23e6-grande.jpg,article.wn.com,English,United States,0.066,0.003,0.066,0
185,2022-07-06 13:18:14.442798+02,ethereum,https://www.proactiveinvestors.com/companies/news/986607/bitcoin-bulls-hold-the-line-as-ethereum-s-double-digit-upshot-rallies-altcoin-market-986607.html,https://www.proactiveinvestors.com/companies/amp/news/986607,Bitcoin bulls hold the line as Ethereum double - digit upshot rallies altcoin market,20220705T104500Z,https://cdn.proactiveinvestors.com/eyJidWNrZXQiOiJwYS1jZG4iLCJrZXkiOiJ1cGxvYWRcL05ld3NcL0ltYWdlXC8yMDIyXzA3XC9iaXRjb2luLXRyYWRpbmctbWFya2V0LWRhdGEtY2hhcnRfNjJjM2U4MzM0NTE0NC5qcGciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjEyMDAsImhlaWdodCI6NjMwLCJmaXQiOiJjb3ZlciJ9fX0=,proactiveinvestors.com,English,United States,0.989,0.002,2,0
186,2022-07-06 13:18:14.444802+02,ethereum,https://nextbigwhat.com/visa-releases-the-first-ever-bitcoin-btc-card-without-any-limits-in-uae/,"",VISA Releases the First - Ever Bitcoin ( BTC ) Card Without Any Limits in UAE,20220705T163000Z,https://nextbigwhat.com/wp-content/uploads/2022/06/bitcoin-trading-gID_4.jpe,nextbigwhat.com,English,India,0.988,0.001,2,0
187,2022-07-06 13:18:14.447802+02,ethereum,https://article.wn.com/view/2022/07/05/Bitcoin_Ethereum_Jump_as_Crypto_Market_Stages_Mini_Rally/,"","Bitcoin , Ethereum Jump as Crypto Market Stages Mini Rally",20220705T160000Z,https://ecdn7.wn.com/o25/ph/img/46/22/ac22b1b2b11ab64e5ec5e107e71a-grande.jpg,article.wn.com,English,United States,0.986,0.002,2,0
188,2022-07-06 13:18:14.450867+02,ethereum,https://article.wn.com/view/2022/07/05/Market_Watch_Bitcoin_Tests_20K_as_Crypto_Markets_Add_50_Bill/,"",Market Watch : Bitcoin Tests $20K as Crypto Markets Add $50 Billion in a Day,20220705T160000Z,https://ecdn2.wn.com/o25/ph/img/1c/92/671fb73719356bf27d3500ac4627-grande.jpg,article.wn.com,English,United States,0.99,0.002,2,0
189,2022-07-06 13:18:14.451871+02,ethereum,https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-prices-today-live-news-bitcoin-dogecoin-ethereum-shibha-inu-cryptocurrency-latest-updates-05-july-2022/articleshow/92666702.cms,https://m.economictimes.com/markets/cryptocurrency/crypto-prices-today-live-news-bitcoin-dogecoin-ethereum-shibha-inu-cryptocurrency-latest-updates-05-july-2022/amp_articleshow/92666702.cms,"Crypto Price Today : Bitcoin , Ethereum , Shiba Inu , BNB zoom up to 9 % ",20220705T050000Z,"https://img.etimg.com/thumb/msid-92666690,width-1070,height-580,imgsize-138576,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,0.99,0.001,2,0
190,2022-07-06 13:18:14.453871+02,ethereum,https://menafn.com/1104480509/Polygon-Makes-Investment-In-Stable-Cryptocurrency-Checkout-Payment-Protocol-Data-Mynt,"",Polygon Makes Investment In Stable Cryptocurrency Checkout &... ,20220705T130000Z,https://menafn.com/updates/pr/2022-07/05/EP_d63b3image_story.png,menafn.com,English,Qatar,0.989,0.001,2,0
191,2022-07-06 13:18:14.4565+02,ethereum,https://www.proactiveinvestors.com/companies/news/986668/the-crypto-report-bitcoin-bulls-hold-the-line-as-ethereum-posts-a-double-digit-gain-986668.html,https://www.proactiveinvestors.com/companies/amp/news/986668,The Crypto Report : Bitcoin bulls hold the line as Ethereum posts a double - digit gain,20220705T154500Z,https://cdn.proactiveinvestors.com/eyJidWNrZXQiOiJwYS1jZG4iLCJrZXkiOiJ1cGxvYWRcL05ld3NcL0ltYWdlXC8yMDIyXzA3XC9iaXRjb2luLXRyYWRpbmctbWFya2V0LWRhdGEtY2hhcnRfNjJjNDNkM2Y1NWRhMC5qcGciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjEyMDAsImhlaWdodCI6NjMwLCJmaXQiOiJjb3ZlciJ9fX0=,proactiveinvestors.com,English,United States,0.989,0.002,2,0
192,2022-07-06 13:18:14.458011+02,ethereum,https://www.proactiveinvestors.co.uk/companies/news/986668/the-crypto-report-bitcoin-bulls-hold-the-line-as-ethereum-posts-a-double-digit-gain-986668.html,https://www.proactiveinvestors.co.uk/companies/amp/news/986668,The Crypto Report : Bitcoin bulls hold the line as Ethereum posts a double - digit gain,20220705T151500Z,https://cdn.proactiveinvestors.com/eyJidWNrZXQiOiJwYS1jZG4iLCJrZXkiOiJ1cGxvYWRcL05ld3NcL0ltYWdlXC8yMDIyXzA3XC9iaXRjb2luLXRyYWRpbmctbWFya2V0LWRhdGEtY2hhcnRfNjJjNDNkM2Y1NWRhMC5qcGciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjEyMDAsImhlaWdodCI6NjMwLCJmaXQiOiJjb3ZlciJ9fX0=,proactiveinvestors.co.uk,English,United Kingdom,0.989,0.002,2,0
193,2022-07-06 13:18:14.461011+02,ethereum,https://www.albawaba.com/business/crypto-prices-today-bitcoin-20k-1483067,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-20k-1483067,Crypto Prices Today : Bitcoin Up to $20K,20220705T080000Z,https://www.albawaba.com/sites/default/files/styles/default/public/im_new/rimshami/bitcoin-shutterstock-15Jan22.jpg?itok=MewF17zU,albawaba.com,English,Israel,0.99,0.002,2,0
194,2022-07-06 13:18:14.464016+02,ethereum,https://news.artnet.com/market/china-nft-market-2137934,https://news.artnet.com/market/china-nft-market-2137934/amp-page,China Is Reinventing the NFT Market With a Major Twist That Crypto Connoisseurs May Not Like : State Control,20220705T073000Z,https://news.artnet.com/app/news-upload/2022/06/GettyImages-1241382368-scaled.jpg,news.artnet.com,English,United States,0.039,0.007,0.039,0
195,2022-07-06 13:18:14.466384+02,ethereum,https://seekingalpha.com/news/3854254-singapores-central-bank-seeks-stricter-rules-on-retail-cryptocurrency-trading,"",Singapore central bank seeks more rules on retail crypto trading ( Cryptocurrency : BTC - USD ) ,20220705T171500Z,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/931874096/image_931874096.jpg?io=getty-c-w750,seekingalpha.com,English,United States,0.002,0.981,-2,0
196,2022-07-06 13:18:14.469384+02,ethereum,https://nz.finance.yahoo.com/news/metarollers-launches-exclusive-crypto-features-110000764.html,https://nz.finance.yahoo.com/amphtml/news/metarollers-launches-exclusive-crypto-features-110000764.html,Metarollers launches exclusive crypto features that benefit the GameFi Environment . ,20220705T113000Z,https://s.yimg.com/uu/api/res/1.2/X.Is0uhHTxlrkz7ZeNFECA--~B/aD01MzU7dz05Nzk7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/14acafd207a02f3624262cfbb27cc8a1,nz.finance.yahoo.com,English,United States,0.987,0.001,2,0
197,2022-07-06 13:18:14.473474+02,ethereum,https://www.forexlive.com/Education/fear-in-the-crypto-market-recedes-20220705/,https://www.forexlive.com/education/fear-in-the-crypto-market-recedes-20220705/amp/,Fear in the crypto market recedes,20220705T101500Z,https://images.forexlive.com/images/BTC_id_1a1fd402-6ec7-479c-9e8b-b033265ddb37_size900.jpg?v=1657015348776,forexlive.com,English,Greece,0.048,0.029,0.048,0
198,2022-07-06 13:18:14.475806+02,ethereum,https://forextv.com/bitcoin-news/bitcoin-and-eth-price-prediction-risk-of-bounce-grows-trx-could-skyrocket/,https://forextv.com/bitcoin-news/bitcoin-and-eth-price-prediction-risk-of-bounce-grows-trx-could-skyrocket/amp/,"Bitcoin and ETH Price Prediction : Risk of Bounce Grows , TRX Could Skyrocket",20220705T040000Z,"",forextv.com,English,United States,0.989,0.002,2,0
199,2022-07-06 13:18:14.477806+02,ethereum,http://www.itechpost.com/articles/111797/20220704/solan-based-protocol-crema-finance-loses-8-78-million-crypto.htm,https://www.itechpost.com/amp/articles/111797/20220704/solan-based-protocol-crema-finance-loses-8-78-million-crypto.htm,Solan - Based Protocol Crema Finance Loses $8 . 78 Million in Crypto From Hacking,20220705T010000Z,https://1401700980.rsc.cdn77.org/data/images/full/106809/solan-based-protocol-crema-finance-loses-8-78-million-in-crypto-from-hacking.jpg,itechpost.com,English,United States,0.002,0.98,-2,0
200,2022-07-06 13:18:14.479806+02,ethereum,https://www.bgr.in/news/crypto-tds-in-india-causes-slowdown-in-bitcoin-ethereum-trading-1293723/,https://www.bgr.in/news/crypto-tds-in-india-causes-slowdown-in-bitcoin-ethereum-trading-1293723/amp/,"Crypto TDS in India causes slowdown in Bitcoin , Ethereum trading",20220705T160000Z,https://st1.bgr.in/wp-content/uploads/2022/05/Crypto-Market-Today-23.jpg,bgr.in,English,India,0.002,0.979,-2,0
201,2022-07-06 13:18:14.483905+02,ethereum,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-813263/,"",Best and worst performing cryptocurrencies as of 5 Jul 2022,20220705T004500Z,https://images.unsplash.com/photo-1563986768711-b3bde3dc821e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.265,0.085,0.265,0
202,2022-07-06 13:19:24.132779+02,polkadot,https://www.marketwatch.com/story/litecoin-leads-way-as-most-big-cryptocurrencies-post-drops-01657029635-c41abbc91f42,https://www.marketwatch.com/amp/story/litecoin-leads-way-as-most-big-cryptocurrencies-post-drops-01657029635-c41abbc91f42,Litecoin leads way as most big cryptocurrencies post drops,20220705T143000Z,https://images.mktw.net/im-397587/social,marketwatch.com,English,United States,0.045,0.115,-0.115,0
203,2022-07-06 13:19:24.135774+02,polkadot,https://thevrsoldier.com/can-cat-coin-big-eyes-big-compete-with-the-established-blockchains-uniswap-unit-and-polkadot-dot/,https://thevrsoldier.com/can-cat-coin-big-eyes-big-compete-with-the-established-blockchains-uniswap-unit-and-polkadot-dot/amp/,Can Cat Coin Big Eyes ( BIG ) Compete With the Established Blockchains Uniswap ( UNIT ) And Polkadot ( DOT )? ,20220705T220000Z,https://thevrsoldier.com/wp-content/uploads/2022/07/cat-coin-big-eyes.png,thevrsoldier.com,English,"",0.009,0.005,0.009,0
204,2022-07-06 13:19:24.137774+02,polkadot,https://www.indiatoday.in/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,https://www.indiatoday.in/amp/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,Bitcoin gains but cryptocurrency market continues to bleed,20220705T084500Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_2-647x363.jpeg?rVPY1MkxyO.9BNI.hCm4VDiDyebXQRD6,indiatoday.in,English,India,0.901,0.026,2,0
205,2022-07-06 13:19:24.139774+02,polkadot,https://cointelegraph.com/news/institutional-investors-shorting-bitcoin-made-up-80-of-weekly-inflows,https://cointelegraph.com/news/institutional-investors-shorting-bitcoin-made-up-80-of-weekly-inflows/amp,Institutional investors shorting Bitcoin made up 80 % of weekly inflows,20220705T031500Z,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjItMDcvNGI4MDkxNjMtMzA4My00MGUxLTlhM2EtMjRlOWY2YjRiMWI4LmpwZw==.jpg,cointelegraph.com,English,China,0.988,0.002,2,0
206,2022-07-06 13:19:24.141987+02,polkadot,https://www.financemagnates.com/cryptocurrency/news/ethereum-investment-products-see-5-million-in-weekly-inflows/,https://www.financemagnates.com/cryptocurrency/news/ethereum-investment-products-see-5-million-in-weekly-inflows/amp/,Ethereum Investment Products See $5 Million in Weekly Inflows,20220705T120000Z,https://images.financemagnates.com/images/Ethereum_id_186b9a46-6926-40c1-a5bb-18950dadcba6_size900.jpg,financemagnates.com,English,United Kingdom,0.99,0.002,2,0
207,2022-07-06 13:19:24.143527+02,polkadot,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-813263/,"",Best and worst performing cryptocurrencies as of 5 Jul 2022,20220705T004500Z,https://images.unsplash.com/photo-1563986768711-b3bde3dc821e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.265,0.085,0.265,0
208,2022-07-06 13:19:24.145033+02,polkadot,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-814035/,"",Best and worst performing cryptocurrencies as of 6 Jul 2022,20220705T234500Z,https://images.unsplash.com/photo-1590283603385-17ffb3a7f29f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.215,0.096,0.215,0
209,2022-07-06 13:19:24.147308+02,polkadot,https://markets.businessinsider.com/news/currencies/first-mover-asia-crypto-game-consoles-arent-needed-as-web3-gaming-has-workers-not-gamers-bitcoin-dips-then-regains-its-perch-above-20k-1031568680,"","First Mover Asia : Crypto Game Consoles Arent Needed as Web3 Gaming Has Workers , Not Gamers ; Bitcoin Dips , Then Regains Its Perch Above $20K",20220705T231500Z,"",markets.businessinsider.com,English,United States,0.043,0.002,0.043,0
210,2022-07-06 13:20:27.026703+02,decentraland,https://news.bitcoin.com/study-shows-singapore-leads-in-nft-searches-worldwide-researchers-say-poland-is-the-most-anti-nft-country/,"","Study Shows Singapore Leads in NFT Searches Worldwide , Researchers Say  Poland Is the Most Anti - NFT Country  – Bitcoin News",20220705T230000Z,https://static.news.bitcoin.com/wp-content/uploads/2022/07/shutterstock_2054165321.jpg,news.bitcoin.com,English,United States,0.962,0.003,2,0
211,2022-07-06 13:23:41.884657+02,tether,https://www.morningstar.com/articles/1101041/bitcoins-big-chill,"",Bitcoin Big Chill | Morningstar,20220705T121500Z,https://cloudfront-us-east-1.images.arcpublishing.com/morningstar/QLZH2RC5Y5HFHKH35NG3BFY6BA.png,morningstar.com,English,China,0.004,0.004,-0.004,0
212,2022-07-06 13:23:41.890353+02,tether,https://cointelegraph.com/news/circle-s-usdc-on-track-to-topple-tether-usdt-as-the-top-stablecoin-in-2022,https://cointelegraph.com/news/circle-s-usdc-on-track-to-topple-tether-usdt-as-the-top-stablecoin-in-2022/amp,Circle USDC on track to topple Tether USDT as the top stablecoin in 2022,20220705T114500Z,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjItMDcvYzNhOTkwYWItZTc1Yy00OWE3LWI5OWQtYjc4NThmZjgxMDU1LmpwZw==.jpg,cointelegraph.com,English,China,0.958,0.001,2,0
213,2022-07-06 13:23:41.891868+02,tether,https://nextbigwhat.com/visa-releases-the-first-ever-bitcoin-btc-card-without-any-limits-in-uae/,"",VISA Releases the First - Ever Bitcoin ( BTC ) Card Without Any Limits in UAE,20220705T163000Z,https://nextbigwhat.com/wp-content/uploads/2022/06/bitcoin-trading-gID_4.jpe,nextbigwhat.com,English,India,0.988,0.001,2,0
214,2022-07-06 13:23:41.896935+02,tether,https://www.albawaba.com/business/crypto-prices-today-bitcoin-20k-1483067,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-20k-1483067,Crypto Prices Today : Bitcoin Up to $20K,20220705T080000Z,https://www.albawaba.com/sites/default/files/styles/default/public/im_new/rimshami/bitcoin-shutterstock-15Jan22.jpg?itok=MewF17zU,albawaba.com,English,Israel,0.99,0.002,2,0
215,2022-07-06 13:23:41.899946+02,tether,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/amp/,"  Almost Certain   Wolf Of Wall Street  Issues Bullish Bitcoin And Crypto Price Prediction As Ethereum , BNB , XRP , Solana , Cardano And Dogecoin Bounce",20220705T143000Z,https://imageio.forbes.com/specials-images/imageserve/60585d3d60d1b3bd4a7ca8ff/0x0.jpg?format=jpg,forbes.com,English,United States,0.99,0.002,2,0
216,2022-07-06 13:23:41.903946+02,tether,https://www.thestreet.com/investing/cryptocurrency/crypto-price-check-investors-are-desperate-for-a-positive-sign,https://www.thestreet.com/.amp/investing/cryptocurrency/crypto-price-check-investors-are-desperate-for-a-positive-sign,Crypto Price Check : Investors Are Desperate For A Positive Sign,20220705T170000Z,"",thestreet.com,English,United States,0.836,0.003,0.836,0
217,2022-07-06 13:23:41.906946+02,tether,https://www.businessdailyafrica.com/bd/markets/currencies/un-kenya-tops-africa-s-share-of-crypto-clients-3870328,https://www.businessdailyafrica.com/bd/markets/currencies/un-kenya-tops-africa-s-share-of-crypto-clients-3870328?view=htmlamp,UN : Kenya tops Africa share of crypto clients,20220705T200000Z,https://www.businessdailyafrica.com/resource/blob/2194306/7669752dfa28eb21f42d12b7781c3d4f/bitcoin-data.jpg,businessdailyafrica.com,English,Kenya,0.065,0.002,0.065,0
218,2022-07-06 13:29:44.187805+02,ripple,https://www.fxstreet.com/cryptocurrencies/news/top-3-price-prediction-bitcoin-ethereum-ripple-who-will-catch-the-falling-knife-pt2-202207051804,https://www.fxstreet.com/amp/cryptocurrencies/news/top-3-price-prediction-bitcoin-ethereum-ripple-who-will-catch-the-falling-knife-pt2-202207051804,"Top 3 Price Prediction , Bitcoin , Ethereum , Ripple : Who will catch the falling knife ? pt . 2",20220705T191500Z,https://editorial.fxstreet.com/images/Markets/Currencies/Digital%20Currencies/Bitcoin/bitcoin_4_Large.jpg,fxstreet.com,English,China,0.003,0.003,-0.003,0
219,2022-07-06 13:35:28.520429+02,dogecoin,https://www.marketwatch.com/story/litecoin-leads-way-as-most-big-cryptocurrencies-post-drops-01657029635-c41abbc91f42,https://www.marketwatch.com/amp/story/litecoin-leads-way-as-most-big-cryptocurrencies-post-drops-01657029635-c41abbc91f42,Litecoin leads way as most big cryptocurrencies post drops,20220705T143000Z,https://images.mktw.net/im-397587/social,marketwatch.com,English,United States,0.045,0.115,-0.115,0
220,2022-07-06 13:35:28.523585+02,dogecoin,https://nextbigwhat.com/visa-releases-the-first-ever-bitcoin-btc-card-without-any-limits-in-uae/,"",VISA Releases the First - Ever Bitcoin ( BTC ) Card Without Any Limits in UAE,20220705T163000Z,https://nextbigwhat.com/wp-content/uploads/2022/06/bitcoin-trading-gID_4.jpe,nextbigwhat.com,English,India,0.988,0.001,2,0
221,2022-07-06 13:35:28.527114+02,dogecoin,https://www.bgr.in/news/crypto-prices-today-bitcoin-ethereum-rally-up-to-9-percent-as-market-rebounds-1293371/,https://www.bgr.in/news/crypto-prices-today-bitcoin-ethereum-rally-up-to-9-percent-as-market-rebounds-1293371/amp/,"Bitcoin , Ethereum rally up to 9 percent as crypto market rebounds",20220705T071500Z,https://st1.bgr.in/wp-content/uploads/2021/10/Bitcoin-1.jpg,bgr.in,English,India,0.99,0.002,2,0
238,2022-07-06 13:44:00.13893+02,cardano,https://cointelegraph.com/news/institutional-investors-shorting-bitcoin-made-up-80-of-weekly-inflows,https://cointelegraph.com/news/institutional-investors-shorting-bitcoin-made-up-80-of-weekly-inflows/amp,Institutional investors shorting Bitcoin made up 80 % of weekly inflows,20220705T031500Z,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjItMDcvNGI4MDkxNjMtMzA4My00MGUxLTlhM2EtMjRlOWY2YjRiMWI4LmpwZw==.jpg,cointelegraph.com,English,China,0.988,0.002,2,0
